id,themed_article_id,url,source_name,title,created_at
6797a2dc-5e44-4f02-b831-da743ff517ba,4b6cc417-0994-486e-966f-414ad6cd3396,https://www.clarin.com/deportes/river-vs-independiente-rivadavia-copa-argentina-tremenda-estadistica-gallardo-intentara-estirar-finalista_0_FMX53GSmuq.html,Clarín - River Plate,"River vs Independiente Rivadavia, por la Copa Argentina: la tremenda estadística que Gallardo intentará estirar para ser finalista",2025-11-04 03:17:10.512229+00
ff9ddde6-3930-4f86-9516-bf762b72d1c4,4b6cc417-0994-486e-966f-414ad6cd3396,https://www.clarin.com/deportes/hora-juegan-independiente-rivadavia-vs-river-semifinal-copa-argentina-formaciones-ver-partido-vivo_0_IeEBEYarFy.html,Clarín - River Plate,"A qué hora juegan Independiente Rivadavia vs River, por la semifinal de la Copa Argentina: formaciones y dónde ver el partido en vivo",2025-11-04 03:17:10.512229+00
243fe1de-56cb-4d18-af76-0e797f428301,4b6cc417-0994-486e-966f-414ad6cd3396,https://www.clarin.com/deportes/river-hoy-vs-independiente-rivadavia-semifinal-copa-argentina-vivo-hora-formaciones-verlo_0_uenghkmBGk.html,Clarín - River Plate,"River HOY vs Independiente Rivadavia, por la semifinal de la Copa Argentina EN VIVO: la Lepra ganó por penales y dejó en el camino a los de Gallardo",2025-11-04 03:17:10.512229+00
4366974e-6a59-4f95-a6ec-3ea1a7944b70,4b6cc417-0994-486e-966f-414ad6cd3396,https://www.clarin.com/deportes/river-eliminado-centurion-enorme-villa-definio-serie-penales-independiente-rivadavia-metio-final-copa-argentina_0_9xHYzRJbG3.html,Clarín - River Plate,"River, eliminado: Centurión fue enorme, Villa definió la serie de penales e Independiente Rivadavia se metió en la final de la Copa Argentina",2025-11-04 03:17:10.512229+00
875978a4-0b7f-406e-939b-d969d980410c,4b6cc417-0994-486e-966f-414ad6cd3396,https://www.clarin.com/deportes/river-eliminado-copa-argentina-penales-mejores-memes-gallardo-villa-protagonistas_0_nFgOdKFByY.html,Clarín - River Plate,"River, eliminado de la Copa Argentina por penales: los mejores memes con Gallardo y Villa como protagonistas",2025-11-04 03:17:10.512229+00
4a9c55ec-100f-404e-9e4a-d23fb940ad52,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://www.mdzol.com/deportes/insolito-hinchas-river-que-se-fueron-antes-la-cancha-pensaron-que-borja-metio-el-penal-y-festejaronelgol-n1376530,Mdzol - River Plate,¡Insólito! Hinchas de River que se fueron antes de la cancha pensaron que Borja metió el penal y festejaron el gol,2025-11-04 03:17:00.651121+00
e2bf30bf-bd32-4069-b7d9-8df705e9cb92,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://www.lanacion.com.ar/deportes/futbol/el-paso-a-paso-del-caotico-final-de-river-gimnasia-el-polemico-penal-el-insulto-de-los-hinchas-y-la-nid03112025/,La Nación - River Plate,"Así fue el caótico final de River-Gimnasia: el polémico penal, el ""que se vayan todos"" y la reacción de Gallardo - LA NACION",2025-11-04 03:17:00.651121+00
f0faca4f-9380-43e8-a7a3-2f9d0b9047a7,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://tn.com.ar/deportes/futbol/2025/11/02/la-reaccion-de-marcelo-gallardo-al-penal-que-erro-miguel-borja-contra-gimnasia-en-el-monumental/,TN - River Plate,No se vio en transmisión: la reacción de Marcelo Gallardo al penal que erró Miguel Borja contra Gimnasia en el Monumental | TNTN,2025-11-04 03:17:00.651121+00
2c59f0da-04d5-4860-850a-c5844d296543,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://tn.com.ar/deportes/futbol/2025/11/03/video-hinchas-de-river-festejaron-el-penal-de-borja-como-un-gol-y-protagonizaron-un-insolito-blooper/,TN - River Plate,VIDEO: hinchas de River festejaron el penal de Borja como un gol y protagonizaron un insólito blooper | TNTN,2025-11-04 03:17:00.651121+00
003e8192-1da4-41e8-a6a4-f78b0d7b3eee,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://tn.com.ar/deportes/futbol/2025/11/03/el-descargo-de-borja-ante-las-criticas-por-el-penal-que-erro-en-el-final-del-partido-entre-river-y-gimnasia/,TN - River Plate,El fuerte mensaje de Miguel Borja tras el penal que erró ante Gimnasia | TNTN,2025-11-04 03:17:00.651121+00
c9c42632-785c-45a1-a5e2-86d650fc99f0,7adbe56e-366b-4ffe-817f-ea4fd68f4938,https://www.mdzol.com/deportes/el-particular-posteo-miguel-borja-errar-su-penal-la-hora-gimnasia-no-tengo-dudas-que-me-n1376339,Mdzol - River Plate,El particular posteo de Miguel Borja tras errar su penal sobre la hora ante Gimnasia: No tengo dudas de que me...,2025-11-04 03:17:00.651121+00
